model_dir,display_name,augmentation,fold_index,fold_name,run_dir,stage,exit_code,status,log_path,timestamp_start,timestamp_end
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,charts,0,skipped,runs/mednext/run_DA_kfold_01/logs/run_20260508_180112.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,dice_comparison,0,skipped,runs/mednext/run_DA_kfold_01/logs/run_20260508_180112.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,plot_training,0,skipped,runs/mednext/run_DA_kfold_01/logs/run_20260508_180112.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,train,127,failed,runs/mednext/run_DA_kfold_02/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,infer_clean,0,skipped,runs/mednext/run_DA_kfold_02/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,eval_clean,0,skipped,runs/mednext/run_DA_kfold_02/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,infer_augmented,0,skipped,runs/mednext/run_DA_kfold_02/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,eval_augmented,0,skipped,runs/mednext/run_DA_kfold_02/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,charts,0,skipped,runs/mednext/run_DA_kfold_02/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,dice_comparison,0,skipped,runs/mednext/run_DA_kfold_02/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,plot_training,0,skipped,runs/mednext/run_DA_kfold_02/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,train,127,failed,runs/mednext/run_DA_kfold_03/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,infer_clean,0,skipped,runs/mednext/run_DA_kfold_03/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,eval_clean,0,skipped,runs/mednext/run_DA_kfold_03/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,infer_augmented,0,skipped,runs/mednext/run_DA_kfold_03/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,eval_augmented,0,skipped,runs/mednext/run_DA_kfold_03/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,charts,0,skipped,runs/mednext/run_DA_kfold_03/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,dice_comparison,0,skipped,runs/mednext/run_DA_kfold_03/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,plot_training,0,skipped,runs/mednext/run_DA_kfold_03/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,train,127,failed,runs/mednext/run_DA_kfold_04/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,infer_clean,0,skipped,runs/mednext/run_DA_kfold_04/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,eval_clean,0,skipped,runs/mednext/run_DA_kfold_04/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,infer_augmented,0,skipped,runs/mednext/run_DA_kfold_04/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,eval_augmented,0,skipped,runs/mednext/run_DA_kfold_04/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,charts,0,skipped,runs/mednext/run_DA_kfold_04/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,dice_comparison,0,skipped,runs/mednext/run_DA_kfold_04/logs/run_20260508_180113.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,plot_training,0,skipped,runs/mednext/run_DA_kfold_04/logs/run_20260508_180113.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,train,127,failed,runs/mednext/run_DA_kfold_05/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,infer_clean,0,skipped,runs/mednext/run_DA_kfold_05/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,eval_clean,0,skipped,runs/mednext/run_DA_kfold_05/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,infer_augmented,0,skipped,runs/mednext/run_DA_kfold_05/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,eval_augmented,0,skipped,runs/mednext/run_DA_kfold_05/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,charts,0,skipped,runs/mednext/run_DA_kfold_05/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,dice_comparison,0,skipped,runs/mednext/run_DA_kfold_05/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,plot_training,0,skipped,runs/mednext/run_DA_kfold_05/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,train,1,failed,runs/mednext/run_kfold_01/logs/run_20260508_180141.log,2026-05-08T16:01:41Z,2026-05-08T16:02:47Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,infer_clean,0,skipped,runs/mednext/run_kfold_01/logs/run_20260508_180141.log,2026-05-08T16:02:47Z,2026-05-08T16:02:47Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,eval_clean,0,skipped,runs/mednext/run_kfold_01/logs/run_20260508_180141.log,2026-05-08T16:02:47Z,2026-05-08T16:02:47Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,infer_augmented,0,skipped,runs/mednext/run_kfold_01/logs/run_20260508_180141.log,2026-05-08T16:02:47Z,2026-05-08T16:02:47Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,eval_augmented,0,skipped,runs/mednext/run_kfold_01/logs/run_20260508_180141.log,2026-05-08T16:02:47Z,2026-05-08T16:02:47Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,charts,0,skipped,runs/mednext/run_kfold_01/logs/run_20260508_180141.log,2026-05-08T16:02:47Z,2026-05-08T16:02:47Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,dice_comparison,0,skipped,runs/mednext/run_kfold_01/logs/run_20260508_180141.log,2026-05-08T16:02:47Z,2026-05-08T16:02:47Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,plot_training,0,skipped,runs/mednext/run_kfold_01/logs/run_20260508_180141.log,2026-05-08T16:02:47Z,2026-05-08T16:02:47Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,train,1,failed,runs/mednext/run_kfold_02/logs/run_20260508_180247.log,2026-05-08T16:02:47Z,2026-05-08T16:03:00Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,infer_clean,0,skipped,runs/mednext/run_kfold_02/logs/run_20260508_180247.log,2026-05-08T16:03:00Z,2026-05-08T16:03:00Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,eval_clean,0,skipped,runs/mednext/run_kfold_02/logs/run_20260508_180247.log,2026-05-08T16:03:00Z,2026-05-08T16:03:00Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,infer_augmented,0,skipped,runs/mednext/run_kfold_02/logs/run_20260508_180247.log,2026-05-08T16:03:00Z,2026-05-08T16:03:00Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,eval_augmented,0,skipped,runs/mednext/run_kfold_02/logs/run_20260508_180247.log,2026-05-08T16:03:00Z,2026-05-08T16:03:00Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,charts,0,skipped,runs/mednext/run_kfold_02/logs/run_20260508_180247.log,2026-05-08T16:03:00Z,2026-05-08T16:03:00Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,dice_comparison,0,skipped,runs/mednext/run_kfold_02/logs/run_20260508_180247.log,2026-05-08T16:03:00Z,2026-05-08T16:03:00Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,plot_training,0,skipped,runs/mednext/run_kfold_02/logs/run_20260508_180247.log,2026-05-08T16:03:00Z,2026-05-08T16:03:00Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,train,1,failed,runs/mednext/run_kfold_03/logs/run_20260508_180300.log,2026-05-08T16:03:00Z,2026-05-08T16:03:13Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,infer_clean,0,skipped,runs/mednext/run_kfold_03/logs/run_20260508_180300.log,2026-05-08T16:03:13Z,2026-05-08T16:03:13Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,eval_clean,0,skipped,runs/mednext/run_kfold_03/logs/run_20260508_180300.log,2026-05-08T16:03:13Z,2026-05-08T16:03:13Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,infer_augmented,0,skipped,runs/mednext/run_kfold_03/logs/run_20260508_180300.log,2026-05-08T16:03:13Z,2026-05-08T16:03:13Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,eval_augmented,0,skipped,runs/mednext/run_kfold_03/logs/run_20260508_180300.log,2026-05-08T16:03:13Z,2026-05-08T16:03:13Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,charts,0,skipped,runs/mednext/run_kfold_03/logs/run_20260508_180300.log,2026-05-08T16:03:13Z,2026-05-08T16:03:13Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,dice_comparison,0,skipped,runs/mednext/run_kfold_03/logs/run_20260508_180300.log,2026-05-08T16:03:13Z,2026-05-08T16:03:13Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,plot_training,0,skipped,runs/mednext/run_kfold_03/logs/run_20260508_180300.log,2026-05-08T16:03:13Z,2026-05-08T16:03:13Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,train,1,failed,runs/mednext/run_kfold_04/logs/run_20260508_180313.log,2026-05-08T16:03:13Z,2026-05-08T16:03:26Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,infer_clean,0,skipped,runs/mednext/run_kfold_04/logs/run_20260508_180313.log,2026-05-08T16:03:26Z,2026-05-08T16:03:26Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,eval_clean,0,skipped,runs/mednext/run_kfold_04/logs/run_20260508_180313.log,2026-05-08T16:03:26Z,2026-05-08T16:03:26Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,infer_augmented,0,skipped,runs/mednext/run_kfold_04/logs/run_20260508_180313.log,2026-05-08T16:03:26Z,2026-05-08T16:03:26Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,eval_augmented,0,skipped,runs/mednext/run_kfold_04/logs/run_20260508_180313.log,2026-05-08T16:03:26Z,2026-05-08T16:03:26Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,charts,0,skipped,runs/mednext/run_kfold_04/logs/run_20260508_180313.log,2026-05-08T16:03:26Z,2026-05-08T16:03:26Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,dice_comparison,0,skipped,runs/mednext/run_kfold_04/logs/run_20260508_180313.log,2026-05-08T16:03:26Z,2026-05-08T16:03:26Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,plot_training,0,skipped,runs/mednext/run_kfold_04/logs/run_20260508_180313.log,2026-05-08T16:03:26Z,2026-05-08T16:03:26Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,train,1,failed,runs/mednext/run_kfold_05/logs/run_20260508_180326.log,2026-05-08T16:03:26Z,2026-05-08T16:03:40Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,infer_clean,0,skipped,runs/mednext/run_kfold_05/logs/run_20260508_180326.log,2026-05-08T16:03:40Z,2026-05-08T16:03:40Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,eval_clean,0,skipped,runs/mednext/run_kfold_05/logs/run_20260508_180326.log,2026-05-08T16:03:40Z,2026-05-08T16:03:40Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,infer_augmented,0,skipped,runs/mednext/run_kfold_05/logs/run_20260508_180326.log,2026-05-08T16:03:40Z,2026-05-08T16:03:40Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,eval_augmented,0,skipped,runs/mednext/run_kfold_05/logs/run_20260508_180326.log,2026-05-08T16:03:40Z,2026-05-08T16:03:40Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,charts,0,skipped,runs/mednext/run_kfold_05/logs/run_20260508_180326.log,2026-05-08T16:03:40Z,2026-05-08T16:03:40Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,dice_comparison,0,skipped,runs/mednext/run_kfold_05/logs/run_20260508_180326.log,2026-05-08T16:03:40Z,2026-05-08T16:03:40Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,plot_training,0,skipped,runs/mednext/run_kfold_05/logs/run_20260508_180326.log,2026-05-08T16:03:40Z,2026-05-08T16:03:40Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,train,120,failed,runs/mednext/run_DA_kfold_01/logs/run_20260508_180340.log,2026-05-08T16:03:40Z,2026-05-08T16:03:46Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,infer_clean,0,skipped,runs/mednext/run_DA_kfold_01/logs/run_20260508_180340.log,2026-05-08T16:03:46Z,2026-05-08T16:03:46Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,eval_clean,0,skipped,runs/mednext/run_DA_kfold_01/logs/run_20260508_180340.log,2026-05-08T16:03:46Z,2026-05-08T16:03:46Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,infer_augmented,0,skipped,runs/mednext/run_DA_kfold_01/logs/run_20260508_180340.log,2026-05-08T16:03:46Z,2026-05-08T16:03:46Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,eval_augmented,0,skipped,runs/mednext/run_DA_kfold_01/logs/run_20260508_180340.log,2026-05-08T16:03:46Z,2026-05-08T16:03:46Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,charts,0,skipped,runs/mednext/run_DA_kfold_01/logs/run_20260508_180340.log,2026-05-08T16:03:46Z,2026-05-08T16:03:46Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,dice_comparison,0,skipped,runs/mednext/run_DA_kfold_01/logs/run_20260508_180340.log,2026-05-08T16:03:46Z,2026-05-08T16:03:46Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,plot_training,0,skipped,runs/mednext/run_DA_kfold_01/logs/run_20260508_180340.log,2026-05-08T16:03:46Z,2026-05-08T16:03:46Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,train,120,failed,runs/mednext/run_DA_kfold_02/logs/run_20260508_180346.log,2026-05-08T16:03:46Z,2026-05-08T16:03:51Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,infer_clean,0,skipped,runs/mednext/run_DA_kfold_02/logs/run_20260508_180346.log,2026-05-08T16:03:51Z,2026-05-08T16:03:51Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,eval_clean,0,skipped,runs/mednext/run_DA_kfold_02/logs/run_20260508_180346.log,2026-05-08T16:03:51Z,2026-05-08T16:03:51Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,infer_augmented,0,skipped,runs/mednext/run_DA_kfold_02/logs/run_20260508_180346.log,2026-05-08T16:03:51Z,2026-05-08T16:03:51Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,eval_augmented,0,skipped,runs/mednext/run_DA_kfold_02/logs/run_20260508_180346.log,2026-05-08T16:03:51Z,2026-05-08T16:03:51Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,charts,0,skipped,runs/mednext/run_DA_kfold_02/logs/run_20260508_180346.log,2026-05-08T16:03:51Z,2026-05-08T16:03:51Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,dice_comparison,0,skipped,runs/mednext/run_DA_kfold_02/logs/run_20260508_180346.log,2026-05-08T16:03:51Z,2026-05-08T16:03:51Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,plot_training,0,skipped,runs/mednext/run_DA_kfold_02/logs/run_20260508_180346.log,2026-05-08T16:03:51Z,2026-05-08T16:03:51Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,train,0,success,runs/mednext/run_kfold_01/logs/run_20260508_183625.log,2026-05-08T16:36:25Z,2026-05-09T00:47:23Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,infer_clean,0,success,runs/mednext/run_kfold_01/logs/run_20260508_183625.log,2026-05-09T00:47:23Z,2026-05-09T00:50:23Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,eval_clean,0,success,runs/mednext/run_kfold_01/logs/run_20260508_183625.log,2026-05-09T00:50:23Z,2026-05-09T00:50:46Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,infer_augmented,0,success,runs/mednext/run_kfold_01/logs/run_20260508_183625.log,2026-05-09T00:50:46Z,2026-05-09T00:53:49Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,eval_augmented,0,success,runs/mednext/run_kfold_01/logs/run_20260508_183625.log,2026-05-09T00:53:49Z,2026-05-09T00:54:11Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,charts,0,success,runs/mednext/run_kfold_01/logs/run_20260508_183625.log,2026-05-09T00:54:11Z,2026-05-09T00:54:15Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,dice_comparison,0,success,runs/mednext/run_kfold_01/logs/run_20260508_183625.log,2026-05-09T00:54:15Z,2026-05-09T00:54:15Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,plot_training,0,success,runs/mednext/run_kfold_01/logs/run_20260508_183625.log,2026-05-09T00:54:15Z,2026-05-09T00:54:16Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,train,0,success,runs/mednext/run_kfold_02/logs/run_20260509_025416.log,2026-05-09T00:54:16Z,2026-05-09T09:05:31Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,infer_clean,0,success,runs/mednext/run_kfold_02/logs/run_20260509_025416.log,2026-05-09T09:05:31Z,2026-05-09T09:08:32Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,eval_clean,0,success,runs/mednext/run_kfold_02/logs/run_20260509_025416.log,2026-05-09T09:08:32Z,2026-05-09T09:08:55Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,infer_augmented,0,success,runs/mednext/run_kfold_02/logs/run_20260509_025416.log,2026-05-09T09:08:55Z,2026-05-09T09:11:53Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,eval_augmented,0,success,runs/mednext/run_kfold_02/logs/run_20260509_025416.log,2026-05-09T09:11:53Z,2026-05-09T09:12:15Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,charts,0,success,runs/mednext/run_kfold_02/logs/run_20260509_025416.log,2026-05-09T09:12:15Z,2026-05-09T09:12:17Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,dice_comparison,0,success,runs/mednext/run_kfold_02/logs/run_20260509_025416.log,2026-05-09T09:12:17Z,2026-05-09T09:12:17Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,plot_training,0,success,runs/mednext/run_kfold_02/logs/run_20260509_025416.log,2026-05-09T09:12:17Z,2026-05-09T09:12:18Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,train,0,success,runs/mednext/run_kfold_03/logs/run_20260509_111218.log,2026-05-09T09:12:18Z,2026-05-09T14:35:59Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,infer_clean,0,success,runs/mednext/run_kfold_03/logs/run_20260509_111218.log,2026-05-09T14:35:59Z,2026-05-09T14:38:58Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,eval_clean,0,success,runs/mednext/run_kfold_03/logs/run_20260509_111218.log,2026-05-09T14:38:58Z,2026-05-09T14:39:21Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,infer_augmented,0,success,runs/mednext/run_kfold_03/logs/run_20260509_111218.log,2026-05-09T14:39:21Z,2026-05-09T14:42:22Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,eval_augmented,0,success,runs/mednext/run_kfold_03/logs/run_20260509_111218.log,2026-05-09T14:42:22Z,2026-05-09T14:42:45Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,charts,0,success,runs/mednext/run_kfold_03/logs/run_20260509_111218.log,2026-05-09T14:42:45Z,2026-05-09T14:42:46Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,dice_comparison,0,success,runs/mednext/run_kfold_03/logs/run_20260509_111218.log,2026-05-09T14:42:46Z,2026-05-09T14:42:46Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,plot_training,0,success,runs/mednext/run_kfold_03/logs/run_20260509_111218.log,2026-05-09T14:42:46Z,2026-05-09T14:42:47Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,train,0,success,runs/mednext/run_kfold_04/logs/run_20260509_164247.log,2026-05-09T14:42:47Z,2026-05-09T23:05:20Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,infer_clean,0,success,runs/mednext/run_kfold_04/logs/run_20260509_164247.log,2026-05-09T23:05:20Z,2026-05-09T23:08:20Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,eval_clean,0,success,runs/mednext/run_kfold_04/logs/run_20260509_164247.log,2026-05-09T23:08:20Z,2026-05-09T23:08:42Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,infer_augmented,0,success,runs/mednext/run_kfold_04/logs/run_20260509_164247.log,2026-05-09T23:08:42Z,2026-05-09T23:11:42Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,eval_augmented,0,success,runs/mednext/run_kfold_04/logs/run_20260509_164247.log,2026-05-09T23:11:42Z,2026-05-09T23:12:04Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,charts,0,success,runs/mednext/run_kfold_04/logs/run_20260509_164247.log,2026-05-09T23:12:04Z,2026-05-09T23:12:05Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,dice_comparison,0,success,runs/mednext/run_kfold_04/logs/run_20260509_164247.log,2026-05-09T23:12:05Z,2026-05-09T23:12:05Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,plot_training,0,success,runs/mednext/run_kfold_04/logs/run_20260509_164247.log,2026-05-09T23:12:05Z,2026-05-09T23:12:06Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,train,0,success,runs/mednext/run_kfold_05/logs/run_20260510_011206.log,2026-05-09T23:12:06Z,2026-05-10T07:35:12Z
