model_dir,display_name,augmentation,fold_index,fold_name,run_dir,stage,exit_code,status,log_path,timestamp_start,timestamp_end
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,infer_augmented,0,skipped,runs/swin/run_DA_kfold_02/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,eval_augmented,0,skipped,runs/swin/run_DA_kfold_02/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,charts,0,skipped,runs/swin/run_DA_kfold_02/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,dice_comparison,0,skipped,runs/swin/run_DA_kfold_02/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,plot_training,0,skipped,runs/swin/run_DA_kfold_02/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,train,127,failed,runs/swin/run_DA_kfold_03/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,infer_clean,0,skipped,runs/swin/run_DA_kfold_03/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,eval_clean,0,skipped,runs/swin/run_DA_kfold_03/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,infer_augmented,0,skipped,runs/swin/run_DA_kfold_03/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,eval_augmented,0,skipped,runs/swin/run_DA_kfold_03/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,charts,0,skipped,runs/swin/run_DA_kfold_03/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,dice_comparison,0,skipped,runs/swin/run_DA_kfold_03/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,plot_training,0,skipped,runs/swin/run_DA_kfold_03/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,train,127,failed,runs/swin/run_DA_kfold_04/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,infer_clean,0,skipped,runs/swin/run_DA_kfold_04/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,eval_clean,0,skipped,runs/swin/run_DA_kfold_04/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,infer_augmented,0,skipped,runs/swin/run_DA_kfold_04/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,eval_augmented,0,skipped,runs/swin/run_DA_kfold_04/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,charts,0,skipped,runs/swin/run_DA_kfold_04/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,none,0,kfold_01,runs/swin/run_kfold_01,train,0,success,runs/swin/run_kfold_01/logs/run_20260512_053301.log,2026-05-12T03:33:01Z,2026-05-12T11:27:49Z
swin,Swin,none,0,kfold_01,runs/swin/run_kfold_01,infer_clean,0,success,runs/swin/run_kfold_01/logs/run_20260512_053301.log,2026-05-12T11:27:49Z,2026-05-12T11:31:19Z
swin,Swin,none,0,kfold_01,runs/swin/run_kfold_01,eval_clean,0,success,runs/swin/run_kfold_01/logs/run_20260512_053301.log,2026-05-12T11:31:19Z,2026-05-12T11:31:42Z
swin,Swin,none,0,kfold_01,runs/swin/run_kfold_01,infer_augmented,0,success,runs/swin/run_kfold_01/logs/run_20260512_053301.log,2026-05-12T11:31:42Z,2026-05-12T11:35:11Z
swin,Swin,none,0,kfold_01,runs/swin/run_kfold_01,eval_augmented,0,success,runs/swin/run_kfold_01/logs/run_20260512_053301.log,2026-05-12T11:35:11Z,2026-05-12T11:35:33Z
swin,Swin,none,0,kfold_01,runs/swin/run_kfold_01,charts,0,success,runs/swin/run_kfold_01/logs/run_20260512_053301.log,2026-05-12T11:35:33Z,2026-05-12T11:35:34Z
swin,Swin,none,0,kfold_01,runs/swin/run_kfold_01,dice_comparison,0,success,runs/swin/run_kfold_01/logs/run_20260512_053301.log,2026-05-12T11:35:34Z,2026-05-12T11:35:34Z
swin,Swin,none,0,kfold_01,runs/swin/run_kfold_01,plot_training,0,success,runs/swin/run_kfold_01/logs/run_20260512_053301.log,2026-05-12T11:35:35Z,2026-05-12T11:35:35Z
swin,Swin,none,1,kfold_02,runs/swin/run_kfold_02,train,0,success,runs/swin/run_kfold_02/logs/run_20260512_133535.log,2026-05-12T11:35:35Z,2026-05-12T18:54:53Z
swin,Swin,none,1,kfold_02,runs/swin/run_kfold_02,infer_clean,0,success,runs/swin/run_kfold_02/logs/run_20260512_133535.log,2026-05-12T18:54:53Z,2026-05-12T18:58:21Z
swin,Swin,none,1,kfold_02,runs/swin/run_kfold_02,eval_clean,0,success,runs/swin/run_kfold_02/logs/run_20260512_133535.log,2026-05-12T18:58:21Z,2026-05-12T18:58:43Z
swin,Swin,none,1,kfold_02,runs/swin/run_kfold_02,infer_augmented,0,success,runs/swin/run_kfold_02/logs/run_20260512_133535.log,2026-05-12T18:58:43Z,2026-05-12T19:02:11Z
swin,Swin,none,1,kfold_02,runs/swin/run_kfold_02,eval_augmented,0,success,runs/swin/run_kfold_02/logs/run_20260512_133535.log,2026-05-12T19:02:11Z,2026-05-12T19:02:33Z
swin,Swin,none,1,kfold_02,runs/swin/run_kfold_02,charts,0,success,runs/swin/run_kfold_02/logs/run_20260512_133535.log,2026-05-12T19:02:33Z,2026-05-12T19:02:34Z
swin,Swin,none,1,kfold_02,runs/swin/run_kfold_02,dice_comparison,0,success,runs/swin/run_kfold_02/logs/run_20260512_133535.log,2026-05-12T19:02:34Z,2026-05-12T19:02:35Z
swin,Swin,none,1,kfold_02,runs/swin/run_kfold_02,plot_training,0,success,runs/swin/run_kfold_02/logs/run_20260512_133535.log,2026-05-12T19:02:35Z,2026-05-12T19:02:35Z
swin,Swin,none,2,kfold_03,runs/swin/run_kfold_03,train,0,success,runs/swin/run_kfold_03/logs/run_20260512_210235.log,2026-05-12T19:02:35Z,2026-05-12T23:00:05Z
swin,Swin,none,2,kfold_03,runs/swin/run_kfold_03,infer_clean,0,success,runs/swin/run_kfold_03/logs/run_20260512_210235.log,2026-05-12T23:00:05Z,2026-05-12T23:03:34Z
swin,Swin,none,2,kfold_03,runs/swin/run_kfold_03,eval_clean,0,success,runs/swin/run_kfold_03/logs/run_20260512_210235.log,2026-05-12T23:03:34Z,2026-05-12T23:03:56Z
swin,Swin,none,2,kfold_03,runs/swin/run_kfold_03,infer_augmented,0,success,runs/swin/run_kfold_03/logs/run_20260512_210235.log,2026-05-12T23:03:56Z,2026-05-12T23:07:23Z
swin,Swin,none,2,kfold_03,runs/swin/run_kfold_03,eval_augmented,0,success,runs/swin/run_kfold_03/logs/run_20260512_210235.log,2026-05-12T23:07:23Z,2026-05-12T23:07:46Z
swin,Swin,none,2,kfold_03,runs/swin/run_kfold_03,charts,0,success,runs/swin/run_kfold_03/logs/run_20260512_210235.log,2026-05-12T23:07:46Z,2026-05-12T23:07:47Z
swin,Swin,none,2,kfold_03,runs/swin/run_kfold_03,dice_comparison,0,success,runs/swin/run_kfold_03/logs/run_20260512_210235.log,2026-05-12T23:07:47Z,2026-05-12T23:07:48Z
swin,Swin,none,2,kfold_03,runs/swin/run_kfold_03,plot_training,0,success,runs/swin/run_kfold_03/logs/run_20260512_210235.log,2026-05-12T23:07:48Z,2026-05-12T23:07:48Z
swin,Swin,none,3,kfold_04,runs/swin/run_kfold_04,train,0,success,runs/swin/run_kfold_04/logs/run_20260513_010748.log,2026-05-12T23:07:48Z,2026-05-13T04:05:03Z
swin,Swin,none,3,kfold_04,runs/swin/run_kfold_04,infer_clean,0,success,runs/swin/run_kfold_04/logs/run_20260513_010748.log,2026-05-13T04:05:03Z,2026-05-13T04:08:29Z
swin,Swin,none,3,kfold_04,runs/swin/run_kfold_04,eval_clean,0,success,runs/swin/run_kfold_04/logs/run_20260513_010748.log,2026-05-13T04:08:29Z,2026-05-13T04:08:52Z
swin,Swin,none,3,kfold_04,runs/swin/run_kfold_04,infer_augmented,0,success,runs/swin/run_kfold_04/logs/run_20260513_010748.log,2026-05-13T04:08:52Z,2026-05-13T04:12:18Z
swin,Swin,none,3,kfold_04,runs/swin/run_kfold_04,eval_augmented,0,success,runs/swin/run_kfold_04/logs/run_20260513_010748.log,2026-05-13T04:12:18Z,2026-05-13T04:12:40Z
swin,Swin,none,3,kfold_04,runs/swin/run_kfold_04,charts,0,success,runs/swin/run_kfold_04/logs/run_20260513_010748.log,2026-05-13T04:12:40Z,2026-05-13T04:12:41Z
swin,Swin,none,3,kfold_04,runs/swin/run_kfold_04,dice_comparison,0,success,runs/swin/run_kfold_04/logs/run_20260513_010748.log,2026-05-13T04:12:41Z,2026-05-13T04:12:42Z
swin,Swin,none,3,kfold_04,runs/swin/run_kfold_04,plot_training,0,success,runs/swin/run_kfold_04/logs/run_20260513_010748.log,2026-05-13T04:12:42Z,2026-05-13T04:12:43Z
swin,Swin,none,4,kfold_05,runs/swin/run_kfold_05,train,0,success,runs/swin/run_kfold_05/logs/run_20260513_061243.log,2026-05-13T04:12:43Z,2026-05-13T13:07:52Z
swin,Swin,none,4,kfold_05,runs/swin/run_kfold_05,infer_clean,0,success,runs/swin/run_kfold_05/logs/run_20260513_061243.log,2026-05-13T13:07:52Z,2026-05-13T13:11:19Z
swin,Swin,none,4,kfold_05,runs/swin/run_kfold_05,eval_clean,0,success,runs/swin/run_kfold_05/logs/run_20260513_061243.log,2026-05-13T13:11:19Z,2026-05-13T13:11:41Z
swin,Swin,none,4,kfold_05,runs/swin/run_kfold_05,infer_augmented,0,success,runs/swin/run_kfold_05/logs/run_20260513_061243.log,2026-05-13T13:11:41Z,2026-05-13T13:15:07Z
swin,Swin,none,4,kfold_05,runs/swin/run_kfold_05,eval_augmented,0,success,runs/swin/run_kfold_05/logs/run_20260513_061243.log,2026-05-13T13:15:07Z,2026-05-13T13:15:29Z
swin,Swin,none,4,kfold_05,runs/swin/run_kfold_05,charts,0,success,runs/swin/run_kfold_05/logs/run_20260513_061243.log,2026-05-13T13:15:29Z,2026-05-13T13:15:30Z
swin,Swin,none,4,kfold_05,runs/swin/run_kfold_05,dice_comparison,0,success,runs/swin/run_kfold_05/logs/run_20260513_061243.log,2026-05-13T13:15:30Z,2026-05-13T13:15:30Z
swin,Swin,none,4,kfold_05,runs/swin/run_kfold_05,plot_training,0,success,runs/swin/run_kfold_05/logs/run_20260513_061243.log,2026-05-13T13:15:30Z,2026-05-13T13:15:31Z
swin,Swin,motion_consistent_0.5,0,kfold_01,runs/swin/run_DA_kfold_01,train,0,success,runs/swin/run_DA_kfold_01/logs/run_20260513_151531.log,2026-05-13T13:15:31Z,2026-05-13T23:46:34Z
swin,Swin,motion_consistent_0.5,0,kfold_01,runs/swin/run_DA_kfold_01,infer_clean,0,success,runs/swin/run_DA_kfold_01/logs/run_20260513_151531.log,2026-05-13T23:46:34Z,2026-05-13T23:50:04Z
swin,Swin,motion_consistent_0.5,0,kfold_01,runs/swin/run_DA_kfold_01,eval_clean,0,success,runs/swin/run_DA_kfold_01/logs/run_20260513_151531.log,2026-05-13T23:50:04Z,2026-05-13T23:50:26Z
swin,Swin,motion_consistent_0.5,0,kfold_01,runs/swin/run_DA_kfold_01,infer_augmented,0,success,runs/swin/run_DA_kfold_01/logs/run_20260513_151531.log,2026-05-13T23:50:26Z,2026-05-13T23:53:55Z
swin,Swin,motion_consistent_0.5,0,kfold_01,runs/swin/run_DA_kfold_01,eval_augmented,0,success,runs/swin/run_DA_kfold_01/logs/run_20260513_151531.log,2026-05-13T23:53:55Z,2026-05-13T23:54:17Z
swin,Swin,motion_consistent_0.5,0,kfold_01,runs/swin/run_DA_kfold_01,charts,0,success,runs/swin/run_DA_kfold_01/logs/run_20260513_151531.log,2026-05-13T23:54:17Z,2026-05-13T23:54:18Z
swin,Swin,motion_consistent_0.5,0,kfold_01,runs/swin/run_DA_kfold_01,dice_comparison,0,success,runs/swin/run_DA_kfold_01/logs/run_20260513_151531.log,2026-05-13T23:54:18Z,2026-05-13T23:54:19Z
swin,Swin,motion_consistent_0.5,0,kfold_01,runs/swin/run_DA_kfold_01,plot_training,0,success,runs/swin/run_DA_kfold_01/logs/run_20260513_151531.log,2026-05-13T23:54:19Z,2026-05-13T23:54:19Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,train,0,success,runs/swin/run_DA_kfold_02/logs/run_20260514_015419.log,2026-05-13T23:54:19Z,2026-05-14T07:56:41Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,infer_clean,0,success,runs/swin/run_DA_kfold_02/logs/run_20260514_015419.log,2026-05-14T07:56:41Z,2026-05-14T08:00:09Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,eval_clean,0,success,runs/swin/run_DA_kfold_02/logs/run_20260514_015419.log,2026-05-14T08:00:09Z,2026-05-14T08:00:32Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,infer_augmented,0,success,runs/swin/run_DA_kfold_02/logs/run_20260514_015419.log,2026-05-14T08:00:32Z,2026-05-14T08:04:00Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,eval_augmented,0,success,runs/swin/run_DA_kfold_02/logs/run_20260514_015419.log,2026-05-14T08:04:00Z,2026-05-14T08:04:23Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,charts,0,success,runs/swin/run_DA_kfold_02/logs/run_20260514_015419.log,2026-05-14T08:04:23Z,2026-05-14T08:04:24Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,dice_comparison,0,success,runs/swin/run_DA_kfold_02/logs/run_20260514_015419.log,2026-05-14T08:04:24Z,2026-05-14T08:04:24Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,plot_training,0,success,runs/swin/run_DA_kfold_02/logs/run_20260514_015419.log,2026-05-14T08:04:24Z,2026-05-14T08:04:25Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,train,0,success,runs/swin/run_DA_kfold_03/logs/run_20260514_100425.log,2026-05-14T08:04:25Z,2026-05-14T16:43:48Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,infer_clean,0,success,runs/swin/run_DA_kfold_03/logs/run_20260514_100425.log,2026-05-14T16:43:48Z,2026-05-14T16:47:16Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,eval_clean,0,success,runs/swin/run_DA_kfold_03/logs/run_20260514_100425.log,2026-05-14T16:47:16Z,2026-05-14T16:47:38Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,infer_augmented,0,success,runs/swin/run_DA_kfold_03/logs/run_20260514_100425.log,2026-05-14T16:47:38Z,2026-05-14T16:51:06Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,eval_augmented,0,success,runs/swin/run_DA_kfold_03/logs/run_20260514_100425.log,2026-05-14T16:51:06Z,2026-05-14T16:51:28Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,charts,0,success,runs/swin/run_DA_kfold_03/logs/run_20260514_100425.log,2026-05-14T16:51:28Z,2026-05-14T16:51:29Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,dice_comparison,0,success,runs/swin/run_DA_kfold_03/logs/run_20260514_100425.log,2026-05-14T16:51:30Z,2026-05-14T16:51:30Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,plot_training,0,success,runs/swin/run_DA_kfold_03/logs/run_20260514_100425.log,2026-05-14T16:51:30Z,2026-05-14T16:51:31Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,train,0,success,runs/swin/run_DA_kfold_04/logs/run_20260514_185131.log,2026-05-14T16:51:31Z,2026-05-15T04:55:55Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,infer_clean,0,success,runs/swin/run_DA_kfold_04/logs/run_20260514_185131.log,2026-05-15T04:55:55Z,2026-05-15T04:59:22Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,eval_clean,0,success,runs/swin/run_DA_kfold_04/logs/run_20260514_185131.log,2026-05-15T04:59:22Z,2026-05-15T04:59:45Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,infer_augmented,0,success,runs/swin/run_DA_kfold_04/logs/run_20260514_185131.log,2026-05-15T04:59:45Z,2026-05-15T05:03:11Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,eval_augmented,0,success,runs/swin/run_DA_kfold_04/logs/run_20260514_185131.log,2026-05-15T05:03:11Z,2026-05-15T05:03:33Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,charts,0,success,runs/swin/run_DA_kfold_04/logs/run_20260514_185131.log,2026-05-15T05:03:33Z,2026-05-15T05:03:34Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,dice_comparison,0,success,runs/swin/run_DA_kfold_04/logs/run_20260514_185131.log,2026-05-15T05:03:34Z,2026-05-15T05:03:34Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,plot_training,0,success,runs/swin/run_DA_kfold_04/logs/run_20260514_185131.log,2026-05-15T05:03:34Z,2026-05-15T05:03:35Z
swin,Swin,motion_consistent_0.5,4,kfold_05,runs/swin/run_DA_kfold_05,train,0,success,runs/swin/run_DA_kfold_05/logs/run_20260515_070335.log,2026-05-15T05:03:35Z,2026-05-15T13:07:12Z
swin,Swin,motion_consistent_0.5,4,kfold_05,runs/swin/run_DA_kfold_05,infer_clean,0,success,runs/swin/run_DA_kfold_05/logs/run_20260515_070335.log,2026-05-15T13:07:12Z,2026-05-15T13:10:38Z
swin,Swin,motion_consistent_0.5,4,kfold_05,runs/swin/run_DA_kfold_05,eval_clean,0,success,runs/swin/run_DA_kfold_05/logs/run_20260515_070335.log,2026-05-15T13:10:38Z,2026-05-15T13:11:00Z
swin,Swin,motion_consistent_0.5,4,kfold_05,runs/swin/run_DA_kfold_05,infer_augmented,0,success,runs/swin/run_DA_kfold_05/logs/run_20260515_070335.log,2026-05-15T13:11:00Z,2026-05-15T13:14:27Z
swin,Swin,motion_consistent_0.5,4,kfold_05,runs/swin/run_DA_kfold_05,eval_augmented,0,success,runs/swin/run_DA_kfold_05/logs/run_20260515_070335.log,2026-05-15T13:14:27Z,2026-05-15T13:14:49Z
swin,Swin,motion_consistent_0.5,4,kfold_05,runs/swin/run_DA_kfold_05,charts,0,success,runs/swin/run_DA_kfold_05/logs/run_20260515_070335.log,2026-05-15T13:14:49Z,2026-05-15T13:14:50Z
swin,Swin,motion_consistent_0.5,4,kfold_05,runs/swin/run_DA_kfold_05,dice_comparison,0,success,runs/swin/run_DA_kfold_05/logs/run_20260515_070335.log,2026-05-15T13:14:50Z,2026-05-15T13:14:51Z
swin,Swin,motion_consistent_0.5,4,kfold_05,runs/swin/run_DA_kfold_05,plot_training,0,success,runs/swin/run_DA_kfold_05/logs/run_20260515_070335.log,2026-05-15T13:14:51Z,2026-05-15T13:14:52Z
